PartitionKey,FileName,Caller_CodeUnit,Caller_CodeUnit_Database,Caller_CodeUnit_Schema,Caller_CodeUnit_Name,Caller_CodeUnit_FullName,Referenced_Element_Type,Referenced_Element_Database,Referenced_Element_Schema,Referenced_Element_Name,Referenced_Element_FullName,Line,Relation_Type
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_first_name,core.random_first_name,382,SELECT - COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,389,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,396,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_last_name,core.random_last_name,406,SELECT - COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_first_name,core.random_first_name,406,SELECT - COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,413,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,418,SELECT - JOIN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,analytics,customer_analytics,analytics.customer_analytics,422,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,436,SELECT - JOIN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,analytics,product_performance,analytics.product_performance,441,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,products,core.products,453,SELECT - JOIN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,DROP FUNCTION,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_first_name,core.random_first_name,457,DROP
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,DROP FUNCTION,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_last_name,core.random_last_name,458,DROP
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,DROP FUNCTION,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,"random_email(VARCHAR,VARCHAR)","core.random_email(VARCHAR,VARCHAR)",459,DROP
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,DROP FUNCTION,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_phone,core.random_phone,460,DROP
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,DROP FUNCTION,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_ssn,core.random_ssn,461,DROP
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,SELECT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,469,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,SELECT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,470,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,SELECT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,transactions,core.transactions,471,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,SELECT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loans,loans.loans,472,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,SELECT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,473,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,SELECT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,cards,cards,cards.cards,474,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,SELECT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,compliance,aml_alerts,compliance.aml_alerts,475,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,14_csv_export_scripts.sql,SELECT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,export_all_tables_to_csv(TEXT),core.export_all_tables_to_csv(TEXT),412,SELECT - COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,14_csv_export_scripts.sql,SELECT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,analytics,get_table_statistics,analytics.get_table_statistics,415,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,14_csv_export_scripts.sql,SELECT,N/A,N/A,N/A,N/A,CREATE VIEW,N/A,analytics,csv_export_commands,analytics.csv_export_commands,418,SELECT - FROM
