PartitionKey,FileType,Category,CodeUnit,CodeUnitId,FileName,LineNumber,LinesOfCode,EWI Count,FDM Count,PRF Count,HighestEWISeverity,UDFsUsed,EWI,FDM,PRF,ConversionStatus,LoCConversionPercentage,Deployment Order
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.margin_requirements,03_trading_tables.sql,290,12,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.watchlist_securities,03_trading_tables.sql,280,9,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.watchlists,03_trading_tables.sql,270,9,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.corporate_actions,03_trading_tables.sql,253,16,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.corporate_action_types,03_trading_tables.sql,241,11,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.trades,03_trading_tables.sql,216,24,1,1,0,Low,N/A,SSC-EWI-0035,SSC-FDM-GP0001,N/A,Partial,95.83%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.order_executions,03_trading_tables.sql,201,14,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.orders,03_trading_tables.sql,174,26,1,1,0,Low,N/A,SSC-EWI-0035,SSC-FDM-GP0001,N/A,Partial,96.15%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.order_status,03_trading_tables.sql,164,9,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.order_types,03_trading_tables.sql,154,9,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.holdings,03_trading_tables.sql,140,13,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.portfolios,03_trading_tables.sql,119,20,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.trading_accounts,03_trading_tables.sql,102,16,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.real_time_quotes,03_trading_tables.sql,86,15,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,3*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.market_data,03_trading_tables.sql,69,16,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.securities,03_trading_tables.sql,43,25,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.security_types,03_trading_tables.sql,32,10,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.exchanges,03_trading_tables.sql,18,13,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.market_data_providers,03_trading_tables.sql,7,10,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,audit,01_create_database.sql,21,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,treasury,01_create_database.sql,20,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,payment,01_create_database.sql,19,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,cards,01_create_database.sql,18,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,loans,01_create_database.sql,17,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,analytics,01_create_database.sql,16,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,compliance,01_create_database.sql,15,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,risk,01_create_database.sql,14,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,trading,01_create_database.sql,13,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,SCHEMA,CREATE SCHEMA,core,01_create_database.sql,11,2,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,Partial,50%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DATABASE,CREATE DATABASE,financial_system,01_create_database.sql,6,1,1,0,0,Medium,N/A,SSC-EWI-0073,N/A,N/A,NotSupported,0%,0
